ID	EN
1347	technological independence
3640	technological process
4415	technology
923	technology assessment
3627	technology park
4496	technology transfer
4424	telecommunications
3860	telecommunications equipment
1385	telecommunications industry
6774	telecommunications policy
4429	telegraph
4430	telematics
6929	telemedicine
8527	Teleorman  [V4.3]
4431	telephone
5195	telephone charges
5180	Teletex
4432	television
2185	television equipment
3552	teleworking
4433	telex
7876	Telšiai county
6329	temperate forest
4807	temperate zone
97	temporary admission
3527	temporary employment
5207	temporary employment agency
5982	temporary layoff
982	tenant farming
4219	tendering
3475	termination of a contract
3522	termination of employment
4441	terminology
80	terms for aid
4440	terms of trade
319	terrace cropping
6405	terrestrial ecosystem
6930	territorial dispute
7353	territorial enclave
44	territorial jurisdiction
581	territorial law
611	territorial waters
4452	terrorism
4021	tertiary sector
3309	test tube fertilisation
867	testing
990	textile fibre
1418	textile industry
1726	textile machine
2417	textile plant
2783	textile product
2963	texture agent
4453	Thailand
5873	the EU's international role
4742	theft
3297	theology
3205	theory of marketing
4525	therapeutic abortion
4455	therapeutics
3188	thermal discharge
757	thermal energy
5615	thermal equipment
1516	thermal insulation
2541	thermal pollution
4108	thermodynamics
4138	thesaurus
4456	thesis
4458	Thessaly
3805	thin sheet
2300	third country
4053	third Lomé Convention
5943	third stage of EMU
3673	third-party insurance
3993	threat to national security
2661	threshold price
5932	Thuringia
5831	Tibetan question
4464	ticket
752	tidal energy
64	tied sales outlet
3937	time-sharing
5474	timetable for EMU
8520	Timis  [V4.3]
4460	Timor
879	tin
3826	tinplate and cutlery industry
4462	titanium
4373	tobacco
1395	tobacco industry
4465	Togo
2755	toilet article
6281	Tokelau
2047	Tokyo Round
2301	toll
4466	Tonga
3841	tool industry
4467	torture
5257	total catch
4470	tourism
3705	tourism policy
5909	tourism statistics
3339	tourist exchange
6768	tourist guide
3343	tourist infrastructure
3608	tourist profession
3081	tourist region
4709	town
5433	town and country planning
4619	town planning
6849	town traffic
3245	town-country relationship
4167	town-planning profession
3124	town-planning regulations
2391	town-planning scheme
3135	toxic substance
4474	toxicology
1391	toy industry
1705	toy library
2133	trace element
6307	traceability
4476	tractor
1567	trade agreement
4633	trade balance
621	trade by country
620	trade by group of countries
622	trade by product
207	trade cooperation
293	trade credit
6173	trade dispute
3207	trade event
4477	Trade Expansion Act
5512	trade in organs
1423	trade information
1477	trade intermediary
1641	trade licence
2449	trade policy
2804	trade promotion
3123	trade regulations
3185	trade relations
3584	trade restriction
6371	trade statistics
3575	trade union
5522	trade union confederation
3571	trade union election
3565	trade union freedom
3564	trade union rights
4748	trade volume
5782	tradeable emission permit
1821	trademark
3665	trademark law
63	trading account
5666	trading hours
1815	trading margin
614	trading operation
4749	trading volume
2310	traditional fishing
3639	traditional technology
3107	traffic control
7944	traffic offence
3131	traffic regulations
4162	traffic signs
5933	trafficking in persons
3534	traineeship
104	training leave
5934	tranquiliser
5864	trans-European network
4492	transfer of businesses
5204	transfer of competence
4312	transfer of farms
4494	transfer of pension rights
4495	transfer of population
3961	transfer of prisoners
4503	transfer of property
3236	transfer pricing
2542	transfrontier pollution
4540	transfrontier transport
6295	transgenic animal
6296	transgenic plant
3614	transit
4405	transit charge
6108	transition economy
4478	translation
6072	Translation Centre for the Bodies of the European Union
4501	transliteration
3017	transmission network
3005	transnational corporation
5937	transparency in decision-making
730	transport accident
4318	transport authorisation
5152	transport capacity
818	transport company
3115	transport document
648	transport economics
1433	transport infrastructure
3706	transport insurance
555	transport law
1645	transport licence
1655	transport lines
3109	transport market
3428	transport network
4152	transport of animals
3681	transport of dangerous goods
5938	transport of patients
2400	transport planning
2494	transport policy
3101	transport price
3108	transport quota
3160	transport regulations
4033	transport safety
2350	transport staff
5908	transport statistics
4536	transport under customs control
4622	transport user
4379	transportation tariff
5939	trauma
4767	travel
3118	travel agency
5956	traveller
5117	treasurer
4569	Treasury
5021	treasury bill
6142	Treaty of Amsterdam
8553	Treaty of Lisbon  [V4.3]
6726	Treaty of Nice
4068	Treaty on European Union
2404	tree
2001	trends of opinion
4568	Trentino-Alto Adige
7835	Trenčín region
2673	trigger price
6145	TRIMs
4570	Trinidad and Tobago
5527	tripartite conference
6146	TRIPS
4571	triticale
7834	Trnava region
329	tropical agriculture
1762	tropical disease
5316	tropical forest
1120	tropical fruit
2418	tropical plant
5467	tropical wood
4808	tropical zone
4574	trust
822	trust company
4575	tube
8532	Tulcea  [V4.3]
4577	tungsten
4578	Tunisia
6912	tunnel
4579	turbine
4580	Turkey
5944	Turkmenistan
1298	Turks and Caicos Islands
4624	turnkey factory
2268	turnout of voters
5964	turnover
4468	Tuscany
4583	Tuvalu
5323	twinning
4950	two-party system
4653	two-wheeled vehicle
813	type of business
962	type of tenure
6200	Tyrol
5220	Tyrrhenian Sea
2203	Uganda
5946	Ukraine
5947	Ulster-Donegal
3696	ultra-fine particle
2139	Umbria
4594	UN Centre for Regional Development
17	UN Commission
91	UN Conference
6083	UN Conference on Environment and Development
6016	UN Conference on Trade and Development
201	UN convention
2431	UN Development Programme
2432	UN Environment Programme
2885	UN General Assembly
8385	UN High Commissioner for Human Rights  [V4.3]
2145	UN Industrial Development Organisation
8381	UN Institute for Disarmament Research  [V4.3]
4611	UN Institute for Training and Research
3473	UN international covenant
7933	UN International Drug Control Programme
8382	UN International Research and Training Institute for the Advancement of Women  [V4.3]
8383	UN Interregional Crime and Justice Research Institute  [V4.3]
1045	UN Population Fund
4365	UN programmes and funds
8386	UN regional commission  [V4.3]
8380	UN research and training institutes  [V4.3]
1507	UN Research Institute for Social Development
3490	UN resolution
4002	UN Secretariat
8387	UN Secretary-General  [V4.3]
123	UN Security Council
1455	UN specialised agency
6058	UN Standing Committee
8384	UN subsidiary body  [V4.3]
23	UN technical commission
124	UN Trusteeship Council
5250	UN-Habitat
8393	UNAIDS  [V4.3]
4593	unanimity
6409	unauthorised dumping
4447	uncultivated land
4223	underdevelopment
661	underground economy
3089	underground railway
5912	underground storage of waste
4537	underground transport
4230	undernourishment
4231	underpopulation
2719	underproduction
3687	underwater mineral resources
4201	undisclosed partnership
5986	unemployed person
5974	unemployment
5983	unemployment due to technical progress
3332	unemployment insurance
4595	Unesco
6236	unfair dismissal
5492	unfair terms of contract
3710	UNHCR
1976	unicameral system
1022	Unicef
3502	unification of Germany
3982	uninominal voting system
6612	unintentional crime
3363	union representative
4610	Unisist
3268	unit price
5626	unitarian State
726	United Arab Emirates
3774	United Kingdom
3778	United Kingdom OCT
5394	United Nations Charter
888	United States
6564	universal health coverage
4616	Universal Postal Union
7136	universal service
4322	universal suffrage
1967	Universalism
4151	university
4870	university library
3672	university research
804	unlawful agreement
5345	unmarried person
2179	UNO
107	unpaid leave
3525	unpaid work
4614	UNRWA
1783	unskilled worker
7947	unsolicited electronic advertising
3532	updating of skills
6195	Upper Austria
6003	upper class
425	Upper House
1235	Upper Normandy
6242	Upper Norrland (Sweden)
8002	Uppsala county
4617	uranium
4809	urban area
515	urban centre
6035	urban community
3376	urban construction
662	urban economy
1223	urban habitat
3377	urban infrastructure
2559	urban population
2691	urban problem
3281	urban renewal
4740	urban road
7392	urban sociology
4541	urban transport
4618	urbanisation
4621	Uruguay
5750	Uruguay Round
3406	US Virgin Islands
4627	use of aid
5609	use of languages
4001	use of outer space
4628	use of water
3198	used goods
1269	used oil
4620	USSR
7850	Ustí
4625	usufruct
7877	Utena county
4327	utilised agricultural area
4632	Utrecht
5770	Uzbekistan
4159	vacant seat
4636	vaccination
4635	vaccine
1398	vacuum industry
1675	validation of expenditure
4640	Valle d'Aosta
4643	value of trade
4647	vanadium
6743	vandalism
4648	Vanuatu
7980	Varmia-Mazuria province
8323	Varna region  [V4.3]
8510	Vaslui  [V4.3]
4585	VAT
4392	VAT rate
5868	VAT resource
4686	veal
1602	vegetable
4861	vegetable butter
241	vegetable fats
1553	vegetable juice
1270	vegetable oil
2731	vegetable product
2849	vegetable protein
4651	vehicle
3111	vehicle documents
2233	vehicle fleet
4657	vehicle on rails
848	vehicle parts
3110	vehicle registration
3097	vehicle rental
4409	vehicle tax
8316	Veliko Tarnovo region  [V4.3]
4660	Veneto
4662	Venezuela
5157	venture capital
806	vertical agreement
3238	very short-term financing
4827	vessel
8494	Vest (Romania)  [V4.3]
3595	veterinarian
5734	veterinary drug
1445	veterinary inspection
1598	veterinary legislation
1856	veterinary medicine
2785	veterinary product
5114	veto
4177	vice-president of an institution
5134	Vice-President of the EP
4695	victim
3868	video cassette
5190	video communications
3867	video disc
5208	video display unit work
7398	video library
6777	video surveillance
3018	videophone conference
3022	Videotex
8326	Vidin region  [V4.3]
7865	Vidzeme
6202	Vienna
4707	Vietnam
7878	Vilnius county
4708	vineyard
4726	vinification
4728	violence
6556	violence at school
6067	virtual library
6261	virtual reality
5796	visa policy
5655	Visegrad countries
7138	vision of Europe
4096	visual arts
4733	vitamin
4734	viticulture
795	vocational education
2195	vocational guidance
2904	vocational retraining
1074	vocational training
5955	Vojvodina
856	volcanic eruption
4770	volcanology
3445	voluntary military service
3331	voluntary organisation
4242	voluntary restraint
2452	voluntary restraint agreement
3330	voluntary work
6201	Vorarlberg
4750	vote
3059	vote by delegation
4753	vote on a text as a whole
4321	votes cast
3041	voting age
450	voting discipline
1471	voting intentions
1953	voting method
8533	Vrancea  [V4.3]
8327	Vratza region  [V4.3]
7851	Vysočina
8538	Vâlcea  [V4.3]
7990	Värmland county
8007	Västerbotten county
7988	Västernorrland county
8006	Västmanland county
8001	Västra Götaland county
4607	WAEMU countries
279	wage cost
1026	wage determination
3854	wage earner
1349	wage indexing
3849	wages for housework
2290	Wales
4772	Wallis and Futuna
3084	Walloon region (Belgium)
1210	war
306	war crime
498	war damage
643	war economy
1212	war of independence
4697	war victim
4483	Warsaw Pact countries
2183	Warsaw Pact Organisation
3429	warships
5495	Wassenaar arrangement
1135	wastage
343	waste
718	waste disposal
5672	waste incineration
1158	waste management
2947	waste recycling
612	wastewater
597	water
1741	water analysis
141	water consumption
3144	water management
1534	water management in agriculture
2523	water pollutant
2530	water pollution
6398	water protection
4853	water requirements
3535	water resources
476	water supply
4485	water treatment
260	watercourse
5210	waterway transport
743	wave energy
5320	waveband
3721	wealth
1322	wealth tax
3420	weapon of mass destruction
6919	weapons' destruction
6772	web surfer
3354	weekly rest period
2433	weight and size
4082	weights and measures
1004	welfare
887	Welfare State
351	West Africa
3722	West African Economic and Monetary Union
5126	West Bank question
1906	West Midlands
6246	West Sweden
4690	Western Balkans
7857	Western Estonia
913	Western Europe
4597	Western European Union
7881	Western Finland
7890	Western Greece
7893	Western Macedonia
7970	Western Pomerania province
3799	Western Sahara
7905	Western Transdanubia
4590	WEU countries
6403	whale
4994	wheat
4315	white sugar
4715	white wine
732	white-collar worker
1572	whole milk
2653	wholesale price
4670	wholesale selling
6	wholesale trade
3217	wholesale trading centre
2341	widowed person
5722	wild mammal
3150	wildlife
748	wind energy
4713	wine
4717	wine of superior quality
996	wire
5574	withdrawal from an agreement
3618	withdrawal from the market
418	withdrawal of candidacy
2659	withdrawal price
8455	witness protection  [V4.3]
8444	wolf  [V4.3]
5280	woman
2980	woman farmer
3444	women's military service
2003	women's movement
585	women's rights
988	wood fibre
5014	wood for construction
1386	wood industry
2754	wood product
2994	wood production
3471	wood residue
4336	wooded area
1564	wool
4487	word processing
4543	work
6022	work code
166	work contract
2122	work of art
2330	work permit
2728	work productivity
1257	work schedule
896	work study
6348	worker adaptability
157	worker consultation
1424	worker information
2266	worker participation
4559	worker with disabilities
1478	Workers International
2009	workers' movement
3374	workers' representation
5604	workers' stock ownership
1057	working capital
6000	working class
82	working conditions
1926	working environment
6150	working life
6745	working poor
2550	working population
2551	working population engaged in agriculture
592	working time
1653	workplace
1798	works contract
6051	works council
4812	World Bank
3202	world consumption
6129	World Customs Organisation
653	world economy
2791	World Food Programme
2144	World Health Organisation
7362	world history
2143	World Intellectual Property Organisation
2668	world market price
2142	World Meteorological Organisation
2188	world organisation
6163	World Organisation for Animal Health
2554	world population
2721	world production
4287	world stock
7203	World Tourism Organisation
5765	World Trade Organisation
7212	writing skills
2874	written question
3912	xenophobia
1285	yam
8331	Yambol region  [V4.3]
200	Yaoundé Convention
1962	yearbook
4775	Yemen
4773	yoghourt
4777	Yorkshire and The Humber
2981	young farmer
1528	young person
1529	young worker
6728	youth detention centre
3529	youth employment
5297	youth exchange scheme
2004	youth movement
6215	youth policy
5978	youth unemployment
6555	youth violence
8328	Yugoiztochen (Bulgaria)  [V4.3]
4778	Yugoslavia
8332	Yugozapaden (Bulgaria)  [V4.3]
8304	Yuzhen tsentralen (Bulgaria)  [V4.3]
4780	Zambia
7828	Zasavska
4781	Zeeland
7867	Zemgale
4782	Zimbabwe
4783	zinc
7852	Zlín
6121	zoo
4810	zoology
6152	zoonosis
6322	zootechnics
6252	Åland
8005	Örebro county
8004	Östergötland county
7874	Šiauliai county
7854	Žilina region
